Frame,Exercise,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Trunk_Inclination,Rep_Tracking_Angle,Rep_Stage,Form,ML_Prediction,Confidence_Pct,Reps,Issues,Form_Score,ROM_Score,Stability_Score,Symmetry_Score,Tempo_Score,Posture_Score,Stability,Symmetry,Smoothness
1025,Pushups,158.69,82.19,157.34,173.03,,171.2,up,Bad,Good,98.2,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,63.9,65.7,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1026,Pushups,159.28,82.61,156.96,171.98,,172.6,up,Bad,Good,98.2,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1027,Pushups,157.43,81.68,158.82,171.66,,173.5,up,Bad,Good,98.2,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1028,Pushups,157.12,80.17,162.75,173.67,,173.5,up,Bad,Good,98.1,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1029,Pushups,154.35,79.51,164.92,174.01,,173.5,up,Bad,Good,98.5,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1030,Pushups,152.28,78.28,166.75,172.15,,173.4,up,Bad,Good,98.6,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1031,Pushups,150.62,77.25,169.88,170.86,,172.9,up,Bad,Good,98.5,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1032,Pushups,146.65,76.06,172.26,170.69,,172.0,up,Bad,Good,98.6,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1033,Pushups,135.83,74.92,171.47,168.8,,170.4,up,Bad,Good,98.4,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1034,Pushups,125.12,73.17,171.32,165.81,,167.3,up,Bad,Good,98.4,9,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.1,66.1,0.0,100.0,100.0,92.3,0.0,100.0,0.0
1035,Pushups,119.58,71.18,171.69,163.56,,162.9,up,Bad,Good,98.4,9,Hip sag detected — maintain straight plank line.,64.3,66.1,0.0,100.0,100.0,95.0,0.0,100.0,0.0
1036,Pushups,117.08,70.51,171.66,165.77,,157.6,up,Bad,Good,98.4,9,Hip sag detected — maintain straight plank line.,64.3,66.1,0.0,100.0,100.0,95.0,0.0,100.0,0.0
1037,Pushups,113.39,70.31,172.67,163.73,,151.7,up,Bad,Good,98.4,9,Hip sag detected — maintain straight plank line.,64.3,66.1,0.0,100.0,100.0,95.0,0.0,100.0,0.0
1038,Pushups,111.33,70.2,174.33,162.61,,144.6,up,Bad,Good,98.5,9,Hip sag detected — maintain straight plank line.,64.3,66.1,0.0,100.0,100.0,95.0,0.0,100.0,0.0
1039,Pushups,111.47,70.8,173.17,163.84,,136.1,up,Bad,Good,98.5,9,Hip sag detected — maintain straight plank line.,63.8,64.2,0.0,100.0,100.0,95.0,0.0,100.0,0.0
1040,Pushups,106.56,73.04,175.9,161.82,73.04,126.0,down,Bad,Good,98.5,10,Hip sag detected — maintain straight plank line.,61.8,59.9,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1041,Pushups,99.63,75.3,177.93,162.42,75.3,114.5,down,Bad,Good,98.4,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1042,Pushups,93.07,76.33,178.55,164.06,76.33,101.7,down,Bad,Good,98.2,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1043,Pushups,92.26,77.19,178.75,164.84,77.19,88.8,down,Bad,Good,97.9,10,Hip sag detected — maintain straight plank line.,61.8,59.9,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1044,Pushups,91.95,77.3,178.05,164.42,77.3,78.1,down,Bad,Good,97.5,10,Hip sag detected — maintain straight plank line.,61.8,59.9,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1045,Pushups,92.54,77.63,177.44,165.18,77.63,70.0,down,Bad,Good,97.3,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1046,Pushups,92.44,77.75,177.52,166.1,77.75,63.7,down,Bad,Good,97.0,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1047,Pushups,92.09,77.71,177.34,166.38,77.71,59.9,down,Bad,Good,96.8,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1048,Pushups,90.17,77.73,177.39,165.64,77.73,57.9,down,Bad,Good,96.6,10,Hip sag detected — maintain straight plank line.,61.9,59.9,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1049,Pushups,90.28,76.78,176.06,165.13,76.78,57.5,down,Bad,Good,96.4,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1050,Pushups,94.59,75.16,174.36,163.77,75.16,58.9,down,Bad,Good,96.7,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1051,Pushups,96.94,72.3,171.72,163.3,72.3,64.4,down,Bad,Good,97.0,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1052,Pushups,101.67,68.23,167.58,163.25,68.23,74.7,down,Bad,Good,97.5,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1053,Pushups,107.96,63.9,164.08,162.32,63.9,88.3,down,Bad,Good,97.8,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1054,Pushups,110.36,60.85,163.12,161.4,60.85,102.7,down,Bad,Good,98.1,10,Hip sag detected — maintain straight plank line.,61.8,59.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1055,Pushups,121.96,57.68,160.97,162.17,57.68,117.4,down,Bad,Good,98.4,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.5,59.7,0.0,100.0,100.0,85.9,0.0,100.0,0.0
1056,Pushups,131.13,53.65,161.21,159.83,53.65,130.4,down,Bad,Good,98.7,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.5,59.7,0.0,100.0,100.0,85.9,0.0,100.0,0.0
1057,Pushups,138.84,48.5,157.92,158.03,48.5,139.3,down,Bad,Good,99.2,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.5,59.7,0.0,100.0,100.0,86.0,0.0,100.0,0.0
1058,Pushups,145.62,44.48,153.84,157.55,44.48,146.0,up,Bad,Good,99.5,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.1,0.0,100.0,0.0
1059,Pushups,149.69,41.33,150.5,158.58,41.33,151.7,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1060,Pushups,152.14,39.69,144.17,166.46,39.69,156.2,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.1,0.0,100.0,0.0
1061,Pushups,155.69,37.91,140.88,168.49,37.91,159.4,up,Bad,Good,99.8,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.3,0.0,100.0,0.0
1062,Pushups,156.79,36.07,139.48,168.94,36.07,161.8,up,Bad,Good,99.8,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.4,0.0,100.0,0.0
1063,Pushups,155.98,35.96,136.79,172.7,35.96,163.7,up,Bad,Good,99.8,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.3,0.0,100.0,0.0
1064,Pushups,156.05,35.22,136.27,171.65,35.22,164.9,up,Bad,Good,99.8,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.5,59.7,0.0,100.0,100.0,75.5,0.0,100.0,0.0
1065,Pushups,154.46,36.25,137.0,171.9,36.25,166.2,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.3,0.0,100.0,0.0
1066,Pushups,154.87,36.13,136.66,172.54,36.13,167.2,up,Bad,Good,99.6,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.3,0.0,100.0,0.0
1067,Pushups,155.94,35.35,136.65,172.72,35.35,168.1,up,Bad,Good,99.6,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.5,59.7,0.0,100.0,100.0,75.5,0.0,100.0,0.0
1068,Pushups,155.53,35.79,136.76,172.55,35.79,168.5,up,Bad,Good,99.5,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.5,59.7,0.0,100.0,100.0,75.5,0.0,100.0,0.0
1069,Pushups,155.28,36.23,137.59,172.32,36.23,168.9,up,Bad,Good,99.5,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.5,59.7,0.0,100.0,100.0,75.5,0.0,100.0,0.0
1070,Pushups,157.75,38.17,139.13,169.94,38.17,169.5,up,Bad,Good,99.4,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.2,0.0,100.0,0.0
1071,Pushups,159.69,38.62,139.96,170.28,38.62,170.4,up,Bad,Good,99.4,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,75.2,0.0,100.0,0.0
1072,Pushups,162.18,39.11,140.23,173.46,39.11,171.2,up,Bad,Good,99.4,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.2,0.0,100.0,0.0
1073,Pushups,161.47,42.4,140.68,174.85,42.4,172.1,up,Bad,Good,99.4,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1074,Pushups,160.78,45.01,139.75,168.75,45.01,172.9,up,Bad,Good,99.3,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1075,Pushups,156.3,45.2,142.13,175.41,45.2,172.5,up,Bad,Good,99.3,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1076,Pushups,153.24,47.32,150.8,170.14,47.32,170.4,up,Bad,Good,99.3,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1077,Pushups,147.03,48.92,152.41,169.21,48.92,167.3,up,Bad,Good,99.4,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.9,61.2,0.0,100.0,100.0,75.0,0.0,100.0,0.0
1078,Pushups,141.92,51.27,153.88,165.8,51.27,163.0,up,Bad,Good,99.5,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.8,61.2,0.0,100.0,100.0,74.8,0.0,100.0,0.0
1079,Pushups,140.46,53.45,153.92,162.52,53.45,157.8,up,Bad,Good,99.6,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.8,61.2,0.0,100.0,100.0,74.6,0.0,100.0,0.0
1080,Pushups,138.52,54.61,152.29,162.89,54.61,152.1,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.8,61.2,0.0,100.0,100.0,74.6,0.0,100.0,0.0
1081,Pushups,131.12,55.37,152.86,164.1,55.37,146.5,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.8,61.2,0.0,100.0,100.0,74.7,0.0,100.0,0.0
1082,Pushups,130.75,55.1,152.96,165.67,55.1,141.8,up,Bad,Good,99.7,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.8,61.2,0.0,100.0,100.0,74.7,0.0,100.0,0.0
1083,Pushups,129.42,55.56,154.63,164.26,55.56,139.0,up,Bad,Good,99.6,10,Hips sagging or piking; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.4,59.7,0.0,100.0,100.0,74.7,0.0,100.0,0.0
1084,Pushups,132.58,55.14,155.13,163.51,55.14,137.7,up,Bad,Good,99.6,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.7,0.0,100.0,0.0
1085,Pushups,133.24,54.65,155.96,163.87,54.65,138.7,up,Bad,Good,99.6,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.7,0.0,100.0,0.0
1086,Pushups,142.48,52.99,158.91,164.12,52.99,143.0,up,Bad,Good,99.6,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.5,59.6,0.0,100.0,100.0,85.8,0.0,100.0,0.0
1087,Pushups,155.42,52.52,160.87,162.92,52.52,149.1,up,Bad,Good,99.6,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.7,0.0,100.0,0.0
1088,Pushups,158.54,52.02,160.28,164.11,52.02,155.2,up,Bad,Good,99.6,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1089,Pushups,159.78,52.62,160.48,165.17,52.62,160.7,up,Bad,Good,99.7,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1090,Pushups,161.98,52.6,161.04,166.46,52.6,165.0,up,Bad,Good,99.8,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.4,59.6,0.0,100.0,100.0,85.7,0.0,100.0,0.0
1091,Pushups,160.96,53.86,163.08,166.84,53.86,167.5,up,Bad,Good,99.9,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.5,59.6,0.0,100.0,100.0,85.8,0.0,100.0,0.0
1092,Pushups,165.76,58.61,171.15,165.6,58.61,168.5,up,Bad,Good,99.9,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1093,Pushups,164.64,63.91,176.14,168.58,63.91,169.3,up,Bad,Good,100.0,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1094,Pushups,161.66,69.46,173.3,170.25,69.46,170.4,up,Bad,Good,100.0,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.0,0.0,100.0,0.0
1095,Pushups,159.36,74.11,170.56,175.15,74.11,171.5,up,Bad,Good,99.9,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.1,0.0,100.0,0.0
1096,Pushups,159.43,77.16,167.7,174.72,77.16,172.8,up,Bad,Good,99.7,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.0,0.0,100.0,0.0
1097,Pushups,156.84,80.39,165.77,177.06,80.39,174.3,up,Bad,Good,99.5,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.2,0.0,100.0,0.0
1098,Pushups,153.32,81.12,164.63,175.44,81.12,174.9,up,Bad,Good,99.4,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.2,0.0,100.0,0.0
1099,Pushups,151.94,81.18,165.62,173.74,81.18,175.2,up,Bad,Good,99.2,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.8,60.5,0.0,100.0,100.0,86.2,0.0,100.0,0.0
1100,Pushups,150.63,81.71,164.52,172.16,81.71,174.7,up,Bad,Good,99.0,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.9,0.0,100.0,0.0
1101,Pushups,148.79,81.5,165.8,173.59,81.5,173.7,up,Bad,Good,98.8,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.8,0.0,100.0,0.0
1102,Pushups,138.83,81.1,165.81,166.92,81.1,171.0,up,Bad,Good,98.5,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1103,Pushups,125.66,82.4,169.62,164.13,82.4,166.2,up,Bad,Good,98.3,10,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,61.7,60.5,0.0,100.0,100.0,85.4,0.0,100.0,0.0
1104,Pushups,112.32,82.76,165.75,160.94,82.76,159.0,up,Bad,Good,98.0,10,Hip sag detected — maintain straight plank line.,61.9,60.5,0.0,100.0,100.0,87.7,0.0,100.0,0.0
1105,Pushups,104.54,81.91,167.45,160.66,81.91,148.8,up,Bad,Good,97.9,10,Hip sag detected — maintain straight plank line.,61.9,60.5,0.0,100.0,100.0,87.7,0.0,100.0,0.0
1106,Pushups,98.31,82.37,169.64,158.98,82.37,132.7,down,Bad,Good,97.8,11,Hip sag detected — maintain straight plank line.,61.9,60.5,0.0,100.0,100.0,87.9,0.0,100.0,0.0
1107,Pushups,94.65,82.65,173.51,164.19,82.65,113.3,down,Bad,Good,97.6,11,Hip sag detected — maintain straight plank line.,62.0,60.5,0.0,100.0,100.0,88.4,0.0,100.0,0.0
1108,Pushups,81.03,82.86,175.01,165.22,82.86,93.4,down,Bad,Good,97.2,11,Hip sag detected — maintain straight plank line.,64.2,67.8,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1109,Pushups,79.37,82.47,177.92,168.46,82.47,73.7,down,Bad,Good,96.3,11,Hip sag detected — maintain straight plank line.,64.6,69.1,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1110,Pushups,81.04,82.81,178.11,168.78,82.81,57.2,down,Bad,Good,95.5,11,Hip sag detected — maintain straight plank line.,64.6,69.1,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1111,Pushups,81.15,82.57,178.67,167.79,82.57,46.5,down,Bad,Good,95.0,11,Hip sag detected — maintain straight plank line.,64.6,69.1,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1112,Pushups,79.59,81.94,178.43,167.66,81.94,40.1,down,Bad,Good,94.4,11,Hip sag detected — maintain straight plank line.,64.6,69.1,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1113,Pushups,72.46,81.64,178.53,166.85,81.64,36.8,down,Bad,Good,93.7,11,Hip sag detected — maintain straight plank line.,66.2,74.6,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1114,Pushups,62.35,81.66,178.4,167.41,81.66,35.5,down,Bad,Good,93.2,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1115,Pushups,62.73,81.63,178.42,167.37,81.63,34.4,down,Bad,Good,92.7,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1116,Pushups,71.57,81.57,178.24,167.39,81.57,33.9,down,Bad,Good,92.1,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1117,Pushups,76.68,81.49,178.23,166.24,81.49,33.1,down,Bad,Good,92.4,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1118,Pushups,81.16,81.38,178.5,165.79,81.38,32.3,down,Bad,Good,92.9,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1119,Pushups,96.64,81.62,178.82,163.57,81.62,34.3,down,Bad,Good,93.4,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.5,0.0,100.0,0.0
1120,Pushups,91.57,83.64,177.14,162.41,83.64,30.0,down,Bad,Good,94.1,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1121,Pushups,84.15,84.31,176.8,161.62,84.31,24.5,down,Bad,Good,94.5,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1122,Pushups,100.68,84.3,176.36,161.52,84.3,21.9,down,Bad,Good,95.0,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1123,Pushups,101.22,84.15,176.48,160.81,84.15,20.7,down,Bad,Good,95.6,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1124,Pushups,75.52,84.51,177.02,159.93,84.51,12.6,down,Bad,Good,95.9,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1125,Pushups,71.2,84.43,177.81,160.97,84.43,13.4,down,Bad,Good,95.8,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1126,Pushups,75.96,84.67,176.92,160.64,84.67,14.1,down,Bad,Good,95.5,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1127,Pushups,103.98,84.85,176.45,160.75,84.85,11.0,down,Bad,Good,95.5,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.9,0.0,100.0,0.0
1128,Pushups,111.0,84.97,175.98,160.26,84.97,7.3,down,Bad,Good,95.6,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1129,Pushups,106.51,84.58,175.56,159.2,84.58,15.9,down,Bad,Good,95.8,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1130,Pushups,101.33,83.73,176.11,159.85,83.73,24.3,down,Bad,Good,95.8,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1131,Pushups,88.91,81.7,178.31,160.65,81.7,34.4,down,Bad,Good,95.7,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.6,0.0,100.0,0.0
1132,Pushups,93.55,79.27,178.25,160.96,79.27,44.9,down,Bad,Good,96.2,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1133,Pushups,99.27,75.86,174.05,161.01,75.86,58.0,down,Bad,Good,96.7,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1134,Pushups,108.41,72.49,171.26,161.8,72.49,68.5,down,Bad,Good,97.4,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.8,0.0,100.0,0.0
1135,Pushups,115.0,69.68,170.02,161.15,69.68,81.0,down,Bad,Good,97.6,11,Hip sag detected — maintain straight plank line.,68.7,82.7,0.0,100.0,100.0,88.7,0.0,100.0,0.0
1136,Pushups,125.35,65.19,167.42,160.0,65.19,96.2,down,Bad,Good,97.8,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1137,Pushups,133.22,64.01,167.55,158.38,64.01,114.3,down,Bad,Good,98.0,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.7,0.0,100.0,0.0
1138,Pushups,142.53,61.72,166.64,156.95,61.72,131.6,up,Bad,Good,98.2,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.5,0.0,100.0,0.0
1139,Pushups,151.54,59.24,164.04,162.01,59.24,144.2,up,Bad,Good,98.5,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.3,82.7,0.0,100.0,100.0,85.1,0.0,100.0,0.0
1140,Pushups,157.04,58.68,165.77,164.45,58.68,153.1,up,Bad,Good,98.9,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.3,82.7,0.0,100.0,100.0,84.9,0.0,100.0,0.0
1141,Pushups,157.0,60.07,170.33,166.59,60.07,158.9,up,Bad,Good,99.1,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.3,82.7,0.0,100.0,100.0,85.1,0.0,100.0,0.0
1142,Pushups,158.03,61.2,173.22,166.88,61.2,163.0,up,Bad,Good,99.2,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.3,82.7,0.0,100.0,100.0,85.2,0.0,100.0,0.0
1143,Pushups,161.1,63.66,177.04,164.11,63.66,164.9,up,Bad,Good,99.2,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.3,82.7,0.0,100.0,100.0,85.2,0.0,100.0,0.0
1144,Pushups,165.54,65.51,176.93,163.92,65.51,166.4,up,Bad,Good,99.1,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.6,0.0,100.0,0.0
1145,Pushups,161.42,70.23,171.95,166.3,70.23,168.5,up,Bad,Good,99.1,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.9,0.0,100.0,0.0
1146,Pushups,162.71,76.04,165.98,167.65,76.04,171.3,up,Bad,Good,99.1,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,86.0,0.0,100.0,0.0
1147,Pushups,159.5,80.98,159.27,171.76,80.98,173.6,up,Bad,Good,99.0,11,Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.4,82.7,0.0,100.0,100.0,85.8,0.0,100.0,0.0
